symbol,cpu_kseg0_start,cpu_kseg0_end,ps1_ram_start,ps1_ram_end,ra_start,ra_end,slus_file_start,slus_file_end,wa_user_start,wa_user_end,disc_lba_start,disc_lba_end,size_bytes,element_width,element_count,stride_bytes,role,producer_routine,consumer_routines,evidence_ids,confidence,notes
opponent_27_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00EC2000,0x00EC25A3,17658,17658,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_27_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00EC25A4,0x00EC25B3,17658,17658,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_27_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00EC25B4,0x00EC2B57,17658,17659,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_27_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00EC2B58,0x00EC2B67,17659,17659,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_27_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00EC2B68,0x00EC310B,17659,17660,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_27_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00EC310C,0x00EC311B,17660,17660,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_27_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00EC311C,0x00EC36BF,17660,17660,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_27_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00EC36C0,0x00EC36CF,17660,17660,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_27_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00EC36D0,0x00EC3797,17660,17660,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_27_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00EC3798,0x00EC37FF,17660,17660,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_28_record,0x801781D8,0x801799D7,0x001781D8,0x001799D7,0x1781D8,0x1799D7,,,0x00EC3800,0x00EC4FFF,17661,17663,6144,,,,current_opponent_record_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_28_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00EC3800,0x00EC3DA3,17661,17661,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_28_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00EC3DA4,0x00EC3DB3,17661,17661,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_28_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00EC3DB4,0x00EC4357,17661,17662,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_28_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00EC4358,0x00EC4367,17662,17662,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_28_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00EC4368,0x00EC490B,17662,17663,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_28_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00EC490C,0x00EC491B,17663,17663,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_28_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00EC491C,0x00EC4EBF,17663,17663,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_28_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00EC4EC0,0x00EC4ECF,17663,17663,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_28_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00EC4ED0,0x00EC4F97,17663,17663,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_28_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00EC4F98,0x00EC4FFF,17663,17663,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_29_record,0x801781D8,0x801799D7,0x001781D8,0x001799D7,0x1781D8,0x1799D7,,,0x00EC5000,0x00EC67FF,17664,17666,6144,,,,current_opponent_record_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_29_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00EC5000,0x00EC55A3,17664,17664,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_29_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00EC55A4,0x00EC55B3,17664,17664,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_29_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00EC55B4,0x00EC5B57,17664,17665,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_29_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00EC5B58,0x00EC5B67,17665,17665,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_29_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00EC5B68,0x00EC610B,17665,17666,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_29_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00EC610C,0x00EC611B,17666,17666,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_29_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00EC611C,0x00EC66BF,17666,17666,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_29_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00EC66C0,0x00EC66CF,17666,17666,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_29_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00EC66D0,0x00EC6797,17666,17666,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_29_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00EC6798,0x00EC67FF,17666,17666,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_30_record,0x801781D8,0x801799D7,0x001781D8,0x001799D7,0x1781D8,0x1799D7,,,0x00EC6800,0x00EC7FFF,17667,17669,6144,,,,current_opponent_record_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_30_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00EC6800,0x00EC6DA3,17667,17667,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_30_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00EC6DA4,0x00EC6DB3,17667,17667,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_30_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00EC6DB4,0x00EC7357,17667,17668,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_30_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00EC7358,0x00EC7367,17668,17668,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_30_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00EC7368,0x00EC790B,17668,17669,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_30_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00EC790C,0x00EC791B,17669,17669,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_30_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00EC791C,0x00EC7EBF,17669,17669,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_30_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00EC7EC0,0x00EC7ECF,17669,17669,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_30_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00EC7ED0,0x00EC7F97,17669,17669,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_30_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00EC7F98,0x00EC7FFF,17669,17669,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_31_record,0x801781D8,0x801799D7,0x001781D8,0x001799D7,0x1781D8,0x1799D7,,,0x00EC8000,0x00EC97FF,17670,17672,6144,,,,current_opponent_record_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_31_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00EC8000,0x00EC85A3,17670,17670,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_31_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00EC85A4,0x00EC85B3,17670,17670,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_31_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00EC85B4,0x00EC8B57,17670,17671,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_31_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00EC8B58,0x00EC8B67,17671,17671,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_31_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00EC8B68,0x00EC910B,17671,17672,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_31_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00EC910C,0x00EC911B,17672,17672,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_31_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00EC911C,0x00EC96BF,17672,17672,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_31_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00EC96C0,0x00EC96CF,17672,17672,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_31_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00EC96D0,0x00EC9797,17672,17672,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_31_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00EC9798,0x00EC97FF,17672,17672,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_32_record,0x801781D8,0x801799D7,0x001781D8,0x001799D7,0x1781D8,0x1799D7,,,0x00EC9800,0x00ECAFFF,17673,17675,6144,,,,current_opponent_record_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_32_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00EC9800,0x00EC9DA3,17673,17673,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_32_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00EC9DA4,0x00EC9DB3,17673,17673,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_32_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00EC9DB4,0x00ECA357,17673,17674,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_32_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00ECA358,0x00ECA367,17674,17674,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_32_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00ECA368,0x00ECA90B,17674,17675,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_32_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00ECA90C,0x00ECA91B,17675,17675,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_32_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00ECA91C,0x00ECAEBF,17675,17675,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_32_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00ECAEC0,0x00ECAECF,17675,17675,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_32_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00ECAED0,0x00ECAF97,17675,17675,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_32_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00ECAF98,0x00ECAFFF,17675,17675,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_33_record,0x801781D8,0x801799D7,0x001781D8,0x001799D7,0x1781D8,0x1799D7,,,0x00ECB000,0x00ECC7FF,17676,17678,6144,,,,current_opponent_record_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_33_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00ECB000,0x00ECB5A3,17676,17676,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_33_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00ECB5A4,0x00ECB5B3,17676,17676,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_33_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00ECB5B4,0x00ECBB57,17676,17677,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_33_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00ECBB58,0x00ECBB67,17677,17677,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_33_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00ECBB68,0x00ECC10B,17677,17678,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_33_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00ECC10C,0x00ECC11B,17678,17678,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
